customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,CLV
745,0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,99.8,5515.45,No,0.065,5588.8
2028,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.7,112.75,No,0.025,124.19999999999999
274,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.4,229.55,Yes,0.91,223.20000000000002
4597,0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,350.35,No,0.19,354.90000000000003
5120,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,62.9,No,0.09,83.4
3213,1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,3027.65,No,0.06,2935.35
3071,0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,78.05,2135.5,Yes,0.285,2107.35
4784,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,23.55,1723.95,No,0.0,1695.6000000000001
2754,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,No,0.7983333333333333,19.75
1806,1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,56.45,3985.35,No,0.07,4007.9500000000003
1986,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,1215.65,No,0.245,1117.3500000000001
4393,0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,58.6,1502.65,Yes,0.695,1465.0
6047,1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,50.55,3260.1,No,0.015,3386.85
2154,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,35.45,Yes,0.995,35.45
1631,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,81.25,Yes,0.845,88.7
5528,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1188.2,No,0.015,1105.1
5559,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,1778.5,No,0.095,1725.0
2650,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,1277.75,No,0.0,1292.8
4400,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,No,0.015,1117.2
262,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,70.45,Yes,0.665,70.45
2192,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,6425.65,No,0.06,6339.599999999999
2856,0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,71.15,563.65,Yes,0.73,569.2
751,0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,5971.25,No,0.06,6164.05
1804,1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,5289.05,No,0.015,5395.2
775,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1756.2,No,0.0,1700.45
4048,0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,6416.7,No,0.015,6438.25
4838,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,61.35,No,0.01,58.800000000000004
1445,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,Yes,0.965,45.65
4561,1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1929.95,No,0.025,1935.0
2414,1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,69.5,1071.4,No,0.05,1042.5
2656,0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,68.55,564.35,No,0.325,548.4
2718,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,95.0,655.5,Yes,0.895,665.0
1139,0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,7930.55,No,0.05,7570.5
6397,1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,5215.25,No,0.005,5338.2
2140,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,113.5,No,0.12,118.19999999999999
4633,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,1152.8,No,0.235,1132.6000000000001
6461,0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,1821.95,No,0.53,1851.3000000000002
1891,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,419.9,No,0.0,443.29999999999995
4512,1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,1024,No,0.04,1028.0
5339,1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,25.7,251.6,No,0.035,257.0
6342,0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,764.55,No,0.065,728.0
589,0,0,1,0,20,1,2,1,2,0,0,0,0,0,0,0,2,82.4,1592.35,Yes,0.74,1648.0
3115,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,135.2,No,0.185,139.4
3241,1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3958.25,No,0.04,3916.7000000000003
2012,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,233.9,No,0.065,226.60000000000002
4488,1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1363.45,No,0.0,1373.1
2353,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,273,Yes,0.91,283.6
4249,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6254.45,No,0.0,6411.599999999999
2400,1,1,1,0,58,0,1,0,0,2,2,0,0,2,0,1,2,45.3,2651.2,Yes,0.74,2627.3999999999996
794,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.4,321.4,No,0.005,326.4
5426,1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,3539.25,No,0.06,3622.75
1268,0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,104.4,242.8,Yes,0.87,208.8
4770,1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,81.95,1181.75,No,0.04,1147.3
475,0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,94.85,5000.2,Yes,0.715,5027.049999999999
4180,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,20.55,654.55,No,0.005,657.6
1184,0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,24.7,780.2,No,0.065,839.8
1816,0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,74.45,1145.7,Yes,0.95,1116.75
1397,0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,76.45,503.6,Yes,0.305,535.15
4201,0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1559.25,No,0.185,1580.25
2591,1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,1252,No,0.0,1253.55
4466,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,29.95,29.95,Yes,0.285,29.95
4653,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,45.3,No,0.275,45.3
6581,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,84.5,662.65,Yes,0.88,676.0
3917,1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2453.3,No,0.085,2466.75
1287,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,1111.65,Yes,0.945,1030.25
692,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,Yes,0.57,24.8
3396,1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,1023.85,No,0.045,1036.0
5791,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,82.15,No,0.075,91.19999999999999
653,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,244.8,No,0.005,255.45
5680,0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2379.1,No,0.055,2264.0
5037,1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,3173.35,No,0.035,3091.7000000000003
1694,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,531,Yes,0.875,546.0
2072,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1375.4,No,0.005,1362.75
6805,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,No,0.0,7898.400000000001
1453,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1192.7,No,0.015,1138.7
1778,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1901.65,No,0.385,1931.0
6472,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,587.4,No,0.0,578.4000000000001
4363,1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,6519.75,No,0.175,6569.65
5152,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,8041.65,No,0.025,8082.0
2543,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,20.75,No,0.06,20.75
6550,0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,No,0.145,2751.3
6021,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,1112.3,No,0.295,1120.7
2341,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,No,0.035,7494.05
4984,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,1033.95,No,0.56,1017.9
6450,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,No,0.145,3029.3999999999996
5445,0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,No,0.045,2638.35
4492,1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,4179.2,No,0.0,3992.4
884,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,79.9,Yes,0.995,79.9
5547,0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,Yes,0.77,2025.3999999999999
929,1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,6654.1,No,0.085,6556.8
5556,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,Yes,0.795,92.0
2937,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,No,0.295,25.25
5084,1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1124.2,No,0.09,1204.75
3294,0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,540.05,No,0.0,580.0
1716,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1975.85,No,0.205,1996.3999999999999
479,0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,3437.45,No,0.07,3348.75
6530,1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,3139.8,No,0.005,3258.0
138,1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3789.2,No,0.0,3735.6
1376,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,5324.5,No,0.02,5473.0
4595,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,624.6,No,0.33,640.0
6610,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,Yes,0.865,280.6
3090,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1836.9,No,0.0,1757.25
4575,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,20.2,No,0.055,20.2
507,1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,179.35,Yes,0.215,200.2
4216,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,219.35,No,0.03,232.20000000000002
4811,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,1288.75,No,0.025,1214.4
4486,0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2545.75,No,0.035,2515.65
1520,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,55.2,55.2,Yes,0.815,55.2
3368,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2723.15,No,0.1,2697.0
645,0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,No,0.015,4009.1
1814,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,5760.65,No,0.12,5832.0
2310,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4747.5,No,0.075,4675.0
6302,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,84.6,Yes,0.895,84.6
5028,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1566.9,No,0.0,1458.0
1333,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,702,No,0.055,729.3499999999999
861,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,114.1,Yes,0.88,108.8
423,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05,No,0.085,296.0
6966,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,No,0.195,1316.7
